transaction_id,category,subcategory,region,season,unit_cost,unit_price,quantity_sold,inventory_days,revenue,cost,profit,profit_margin_pct
TXN101373,Grocery,Dairy,North,Spring,160.13,168.08,23,11.0,3865.84,3682.99,182.85,4.73
TXN101374,Home & Kitchen,Appliances,East,Winter,437.16,538.68,5,83.0,2693.4,2185.8,507.6,18.85
TXN101375,Grocery,Staples,East,Winter,210.06,198.38,17,15.0,3372.46,3571.02,-198.56,-5.89
TXN101376,Beauty & Personal Care,Haircare,West,Festive,342.38,449.47,5,38.0,2247.35,1711.9,535.45,23.83
TXN101377,Grocery,Beverages,South,Monsoon,15.25,16.14,20,,322.8,305.0,17.8,5.51
TXN101378,Home & Kitchen,Storage,East,Spring,237.49,264.52,9,93.0,2380.68,2137.41,243.27,10.22
TXN101379,Home & Kitchen,Decor,Central,Summer,79.59,97.54,6,74.0,585.24,477.54,107.7,18.4
TXN101380,Electronics,Laptops,East,Monsoon,79.09,73.97,5,52.0,369.85,395.45,-25.6,-6.92
TXN101381,Electronics,Headphones,West,Summer,1584.82,1535.95,6,58.0,9215.7,9508.92,-293.22,-3.18
TXN101382,Grocery,Beverages,Central,Festive,280.68,278.55,17,19.0,4735.35,4771.56,-36.21,-0.76
TXN101383,Grocery,Snacks,West,Spring,485.54,521.95,18,10.0,9395.1,8739.72,655.38,6.98
TXN101384,Grocery,Frozen Foods,West,Winter,131.64,144.09,16,3.0,2305.44,2106.24,199.2,8.64
TXN101385,Electronics,Laptops,Central,Spring,1069.18,1051.09,2,65.0,2102.18,2138.36,-36.18,-1.72
TXN101386,Apparel,Winter Wear,Central,Spring,135.44,153.29,6,96.0,919.74,812.64,107.1,11.64
TXN101387,Home & Kitchen,Furniture,North,Winter,78.3,92.79,8,65.0,742.32,626.4,115.92,15.62
TXN101388,Home & Kitchen,Decor,Central,Monsoon,148.02,181.28,4,40.0,725.12,592.08,133.04,18.35
TXN101389,Beauty & Personal Care,Makeup,South,Winter,425.5,511.52,10,41.0,5115.2,4255.0,860.2,16.82
TXN101390,Electronics,Headphones,Central,Winter,2991.42,2820.67,6,49.0,16924.02,17948.52,-1024.5,-6.05
TXN101391,Apparel,Footwear,Central,Festive,435.0,515.65,10,82.0,5156.5,4350.0,806.5,15.64
TXN101392,Apparel,Women's Wear,East,Winter,135.78,154.25,5,94.0,771.25,678.9,92.35,11.97
TXN101393,Grocery,Beverages,West,Winter,426.21,425.51,21,15.0,8935.71,8950.41,-14.7,-0.16
TXN101394,Beauty & Personal Care,Fragrances,Central,Summer,335.95,449.32,11,53.0,4942.52,3695.45,1247.07,25.23
TXN101395,Electronics,Accessories,Central,Monsoon,382.27,420.33,6,46.0,2521.98,2293.62,228.36,9.05
TXN101396,Beauty & Personal Care,Skincare,East,Festive,326.49,420.11,5,25.0,2100.55,1632.45,468.1,22.28
TXN101397,Grocery,Staples,West,Winter,460.19,442.33,20,17.0,8846.6,9203.8,-357.2,-4.04
TXN101398,Electronics,Cameras,Central,Festive,1037.56,1107.3,10,36.0,11073.0,10375.6,697.4,6.3
TXN101399,Apparel,Kids Wear,East,Winter,176.27,226.7,7,52.0,1586.9,1233.89,353.01,22.25
TXN101400,Grocery,Snacks,North,Monsoon,100.15,107.54,18,5.0,1935.72,1802.7,133.02,6.87
TXN101401,Electronics,Smartphones,North,Summer,1985.93,1974.29,10,64.0,19742.9,19859.3,-116.4,-0.59
TXN101402,Beauty & Personal Care,Skincare,South,Monsoon,154.31,194.05,7,20.0,1358.35,1080.17,278.18,20.48
TXN101403,Grocery,Snacks,East,Winter,317.66,323.78,17,13.0,5504.26,5400.22,104.04,1.89
TXN101404,Electronics,Smartphones,West,Winter,669.37,727.59,8,66.0,5820.72,5354.96,465.76,8.0
TXN101405,Apparel,Women's Wear,East,Festive,378.27,463.04,7,44.0,3241.28,2647.89,593.39,18.31
TXN101406,Grocery,Staples,West,Spring,124.35,130.1,16,7.0,2081.6,1989.6,92.0,4.42
TXN101407,Home & Kitchen,Cookware,North,Summer,92.3,113.82,9,46.0,1024.38,830.7,193.68,18.91
TXN101408,Electronics,Laptops,South,Spring,2335.43,2495.53,8,65.0,19964.24,18683.44,1280.8,6.42
TXN101409,Apparel,Men's Wear,West,Summer,172.45,196.11,10,99.0,1961.1,1724.5,236.6,12.06
TXN101410,Home & Kitchen,Appliances,North,Spring,22.82,24.01,5,94.0,120.05,114.1,5.95,4.96
TXN101411,Home & Kitchen,Storage,North,Monsoon,98.21,111.35,7,95.0,779.45,687.47,91.98,11.8
TXN101412,Electronics,Cameras,South,Monsoon,1128.69,1250.61,6,34.0,7503.66,6772.14,731.52,9.75
TXN101413,Apparel,Kids Wear,North,Monsoon,283.49,324.49,8,78.0,2595.92,2267.92,328.0,12.64
TXN101414,Apparel,Kids Wear,Central,Summer,238.02,316.75,2,44.0,633.5,476.04,157.46,24.86
TXN101415,Electronics,Cameras,West,Spring,1031.5,1002.48,5,52.0,5012.4,5157.5,-145.1,-2.89
TXN101416,Electronics,Laptops,North,Spring,1277.97,1413.29,7,64.0,9893.03,8945.79,947.24,9.57
TXN101417,Grocery,Frozen Foods,East,Monsoon,428.67,452.6,16,14.0,7241.6,6858.72,382.88,5.29
TXN101418,Apparel,Men's Wear,West,Winter,365.02,462.65,10,40.0,4626.5,3650.2,976.3,21.1
TXN101419,Home & Kitchen,Storage,East,Summer,49.91,52.9,7,87.0,370.3,349.37,20.93,5.65
TXN101420,Beauty & Personal Care,Grooming,East,Winter,262.83,348.77,5,34.0,1743.85,1314.15,429.7,24.64
TXN101421,Home & Kitchen,Decor,South,Festive,113.29,132.92,7,54.0,930.44,793.03,137.41,14.77
TXN101422,Grocery,Frozen Foods,Central,Festive,59.21,57.36,10,16.0,573.6,592.1,-18.5,-3.23
TXN101423,Electronics,Laptops,,Monsoon,2312.68,2490.28,7,47.0,17431.96,16188.76,1243.2,7.13
TXN101424,Beauty & Personal Care,Haircare,North,Spring,39.71,46.85,6,46.0,281.1,238.26,42.84,15.24
TXN101425,Apparel,Winter Wear,East,Festive,320.22,414.38,4,33.0,1657.52,1280.88,376.64,22.72
TXN101426,Apparel,Kids Wear,East,Summer,423.63,566.65,11,73.0,6233.15,4659.93,1573.22,25.24
TXN101427,Electronics,Smartphones,Central,Monsoon,1155.46,1295.47,12,25.0,15545.64,13865.52,1680.12,10.81
TXN101428,Grocery,Beverages,North,Festive,143.18,155.3,16,10.0,2484.8,2290.88,193.92,7.8
TXN101429,Home & Kitchen,Appliances,North,Spring,421.23,474.17,8,90.0,3793.36,3369.84,423.52,11.16
TXN101430,Electronics,Cameras,West,Festive,1137.8,1237.98,7,35.0,8665.86,7964.6,701.26,8.09
TXN101431,Beauty & Personal Care,Fragrances,North,Spring,72.08,83.95,9,56.0,755.55,648.72,106.83,14.14
TXN101432,Beauty & Personal Care,Haircare,North,Festive,19.68,25.61,8,34.0,204.88,157.44,47.44,23.16
TXN101433,Apparel,Women's Wear,North,Monsoon,430.17,566.12,8,51.0,4528.96,3441.36,1087.6,24.01
TXN101434,Home & Kitchen,Appliances,South,Festive,458.22,556.46,6,48.0,3338.76,2749.32,589.44,17.65
TXN101435,Electronics,Cameras,East,Spring,2527.83,2697.16,5,43.0,13485.8,12639.15,846.65,6.28
TXN101436,Home & Kitchen,Storage,South,Winter,192.1,232.88,9,82.0,2095.92,1728.9,367.02,17.51
TXN101437,Electronics,Smartphones,North,Summer,1589.65,1652.34,6,67.0,9914.04,9537.9,376.14,3.79
TXN101438,Home & Kitchen,Furniture,Central,Festive,171.05,203.1,9,93.0,1827.9,1539.45,288.45,15.78
TXN101439,Apparel,Men's Wear,North,Spring,205.76,257.14,6,69.0,1542.84,1234.56,308.28,19.98
TXN101440,Beauty & Personal Care,Grooming,West,Monsoon,168.1,218.09,6,39.0,1308.54,1008.6,299.94,22.92
TXN101441,Apparel,Kids Wear,Central,Festive,188.76,240.71,9,67.0,2166.39,1698.84,467.55,21.58
TXN101442,Beauty & Personal Care,Skincare,Central,Winter,295.55,402.51,5,54.0,2012.55,1477.75,534.8,26.57
TXN101443,Apparel,Men's Wear,Central,Festive,297.82,330.13,11,93.0,3631.43,3276.02,355.41,9.79
TXN101444,Apparel,Men's Wear,East,Summer,162.86,189.54,5,81.0,947.7,814.3,133.4,14.08
TXN101445,Grocery,Dairy,East,Monsoon,358.32,361.12,20,17.0,7222.4,7166.4,56.0,0.78
TXN101446,Apparel,Kids Wear,South,Spring,234.69,292.23,4,98.0,1168.92,938.76,230.16,19.69
TXN101447,Apparel,Women's Wear,North,Winter,321.86,373.34,5,80.0,1866.7,1609.3,257.4,13.79
TXN101448,Beauty & Personal Care,Haircare,West,Summer,338.3,415.23,6,35.0,2491.38,2029.8,461.58,18.53
TXN101449,Electronics,Accessories,North,Festive,2691.22,2961.72,10,29.0,29617.2,26912.2,2705.0,9.13
TXN101450,Beauty & Personal Care,Skincare,North,Spring,151.34,191.02,6,25.0,1146.12,908.04,238.08,20.77
TXN101451,Beauty & Personal Care,Makeup,Central,Winter,333.76,421.09,3,57.0,1263.27,1001.28,261.99,20.74
TXN101452,Apparel,Winter Wear,North,Winter,488.37,628.12,4,43.0,2512.48,1953.48,559.0,22.25
TXN101453,Home & Kitchen,Appliances,South,Summer,397.68,421.49,7,93.0,2950.43,2783.76,166.67,5.65
TXN101454,Electronics,Accessories,North,Monsoon,2471.07,2605.58,7,54.0,18239.06,17297.49,941.57,5.16
TXN101455,Home & Kitchen,Cookware,West,Monsoon,162.42,203.63,9,46.0,1832.67,1461.78,370.89,20.24
TXN101456,Electronics,Headphones,West,Winter,868.97,966.08,5,25.0,4830.4,4344.85,485.55,10.05
TXN101457,Beauty & Personal Care,Haircare,North,Festive,425.96,521.45,5,52.0,2607.25,2129.8,477.45,18.31
TXN101458,Grocery,Dairy,West,Monsoon,152.18,155.63,18,15.0,2801.34,2739.24,62.1,2.22
TXN101459,Apparel,Women's Wear,North,Spring,442.39,494.3,9,85.0,4448.7,3981.51,467.19,10.5
TXN101460,Apparel,Kids Wear,South,Monsoon,316.31,416.16,4,36.0,1664.64,1265.24,399.4,23.99
TXN101461,Grocery,Dairy,South,Festive,270.6,247.39,15,19.0,3710.85,4059.0,-348.15,-9.38
TXN101462,Beauty & Personal Care,Skincare,Central,Festive,470.8,627.72,7,35.0,4394.04,3295.6,1098.44,25.0
TXN101463,Apparel,Winter Wear,West,Festive,359.27,471.26,2,33.0,942.52,718.54,223.98,23.76
TXN101464,Beauty & Personal Care,Makeup,Central,Spring,167.68,199.44,8,47.0,1595.52,1341.44,254.08,15.92
TXN101465,Beauty & Personal Care,Haircare,West,Festive,250.0,321.23,14,21.0,4497.22,3500.0,997.22,22.17
TXN101466,Grocery,Frozen Foods,East,Summer,125.26,136.85,18,5.0,2463.3,2254.68,208.62,8.47
TXN101467,Apparel,Kids Wear,Central,Winter,122.17,149.84,8,33.0,1198.72,977.36,221.36,18.47
TXN101468,Grocery,Dairy,Central,Summer,260.11,251.31,21,15.0,5277.51,5462.31,-184.8,-3.5
TXN101469,Beauty & Personal Care,Skincare,Central,Winter,119.49,149.37,7,45.0,1045.59,836.43,209.16,20.0
TXN101470,Home & Kitchen,Storage,East,Monsoon,142.73,176.52,11,61.0,1941.72,1570.03,371.69,19.14
TXN101471,Electronics,Accessories,South,Festive,1219.4,1216.59,8,57.0,9732.72,9755.2,-22.48,-0.23
TXN101472,Beauty & Personal Care,Skincare,South,Spring,56.5,66.56,7,43.0,465.92,395.5,70.42,15.11
TXN101473,Electronics,Laptops,West,Monsoon,131.33,145.04,1,32.0,145.04,131.33,13.71,9.45
TXN101474,Electronics,Smartphones,North,Monsoon,1446.4,1523.54,11,64.0,16758.94,15910.4,848.54,5.06
TXN101475,Beauty & Personal Care,Haircare,North,Festive,473.44,623.56,10,20.0,6235.6,4734.4,1501.2,24.07
TXN101476,Apparel,Women's Wear,West,Spring,74.2,91.27,12,53.0,1095.24,890.4,204.84,18.7
TXN101477,Electronics,Smartphones,North,Festive,1745.46,1870.21,4,32.0,7480.84,6981.84,499.0,6.67
TXN101478,Home & Kitchen,Decor,Central,Summer,302.85,349.54,4,68.0,1398.16,1211.4,186.76,13.36
TXN101479,Beauty & Personal Care,Skincare,North,Summer,269.99,318.42,4,45.0,1273.68,1079.96,193.72,15.21
TXN101480,Electronics,Headphones,East,Summer,751.48,737.41,5,61.0,3687.05,3757.4,-70.35,-1.91
TXN101481,Apparel,Winter Wear,North,Monsoon,329.31,401.71,6,43.0,2410.26,1975.86,434.4,18.02
TXN101482,Home & Kitchen,Decor,East,Summer,424.91,505.61,3,78.0,1516.83,1274.73,242.1,15.96
TXN101483,Home & Kitchen,Furniture,South,Spring,84.69,99.14,6,96.0,594.84,508.14,86.7,14.58
TXN101484,Beauty & Personal Care,Makeup,East,Spring,14.41,19.22,9,24.0,172.98,129.69,43.29,25.03
TXN101485,Grocery,Dairy,Central,Spring,143.5,151.19,11,7.0,1663.09,1578.5,84.59,5.09
TXN101486,Electronics,Headphones,West,Summer,850.95,958.31,9,33.0,8624.79,7658.55,966.24,11.2
TXN101487,Beauty & Personal Care,Fragrances,North,Spring,431.79,576.05,8,28.0,4608.4,3454.32,1154.08,25.04
TXN101488,Electronics,Laptops,North,Spring,2887.41,3175.12,6,60.0,19050.72,17324.46,1726.26,9.06
TXN101489,Home & Kitchen,Storage,West,Spring,421.93,509.26,7,54.0,3564.82,2953.51,611.31,17.15
TXN101490,Electronics,Headphones,South,Festive,140.38,152.3,6,37.0,913.8,842.28,71.52,7.83
TXN101491,Beauty & Personal Care,Fragrances,Central,Monsoon,69.59,94.23,9,40.0,848.07,626.31,221.76,26.15
TXN101492,Home & Kitchen,Decor,West,Spring,384.09,476.89,4,79.0,1907.56,1536.36,371.2,19.46
TXN101493,Grocery,Staples,Central,Spring,395.68,429.26,13,3.0,5580.38,5143.84,436.54,7.82
TXN101494,Grocery,Frozen Foods,Central,Festive,413.54,452.25,12,3.0,5427.0,4962.48,464.52,8.56
TXN101495,Grocery,Dairy,West,Spring,70.16,71.38,17,12.0,1213.46,1192.72,20.74,1.71
TXN101496,Electronics,Laptops,East,Festive,1093.33,1003.66,6,56.0,6021.96,6559.98,-538.02,-8.93
TXN101497,Apparel,Men's Wear,South,Summer,419.27,529.82,5,95.0,2649.1,2096.35,552.75,20.87
TXN101498,Apparel,Kids Wear,East,Spring,378.43,456.4,9,65.0,4107.6,3405.87,701.73,17.08
TXN101499,Home & Kitchen,Appliances,Central,Summer,277.46,329.42,2,55.0,658.84,554.92,103.92,15.77
TXN101500,Electronics,Cameras,Central,Festive,2526.84,2694.1,9,33.0,24246.9,22741.56,1505.34,6.21
TXN101501,Home & Kitchen,Cookware,North,Summer,488.06,559.35,8,86.0,4474.8,3904.48,570.32,12.75
TXN101502,Grocery,Dairy,South,Monsoon,469.02,492.61,17,18.0,8374.37,7973.34,401.03,4.79
TXN101503,Grocery,Frozen Foods,East,Festive,223.54,242.01,14,10.0,3388.14,3129.56,258.58,7.63
TXN101504,Home & Kitchen,Cookware,North,Winter,42.46,50.14,5,84.0,250.7,212.3,38.4,15.32
TXN101505,Electronics,Smartphones,North,Summer,2806.97,2707.04,7,57.0,18949.28,19648.79,-699.51,-3.69
TXN101506,Apparel,Women's Wear,Central,Monsoon,74.95,101.11,5,59.0,505.55,374.75,130.8,25.87
TXN101507,Grocery,Snacks,South,Winter,254.29,257.12,15,16.0,3856.8,3814.35,42.45,1.1
TXN101508,Grocery,Snacks,North,Summer,483.93,508.49,16,18.0,8135.84,7742.88,392.96,4.83
TXN101509,Electronics,Accessories,South,Festive,793.22,709.17,5,54.0,3545.85,3966.1,-420.25,-11.85
TXN101510,Home & Kitchen,Decor,West,Monsoon,451.91,490.56,7,73.0,3433.92,3163.37,270.55,7.88
TXN101511,Electronics,Laptops,South,Summer,2003.64,2205.12,3,52.0,6615.36,6010.92,604.44,9.14
TXN101512,Grocery,Beverages,West,Spring,167.35,172.03,16,14.0,2752.48,2677.6,74.88,2.72
TXN101513,Electronics,Headphones,Central,Festive,2065.54,2242.7,6,38.0,13456.2,12393.24,1062.96,7.9
TXN101514,Home & Kitchen,Appliances,North,Spring,348.23,433.96,9,70.0,3905.64,3134.07,771.57,19.76
TXN101515,Electronics,Cameras,West,Winter,1382.44,1536.23,4,53.0,6144.92,5529.76,615.16,10.01
TXN101516,Electronics,Cameras,North,Summer,2535.79,2488.88,5,63.0,12444.4,12678.95,-234.55,-1.88
TXN101517,Home & Kitchen,Decor,North,Summer,444.87,568.8,11,41.0,6256.8,4893.57,1363.23,21.79
TXN101518,Beauty & Personal Care,Haircare,South,Monsoon,330.55,367.53,7,41.0,2572.71,2313.85,258.86,10.06
TXN101519,Beauty & Personal Care,Grooming,East,Monsoon,486.65,658.88,9,22.0,5929.92,4379.85,1550.07,26.14
TXN101520,Grocery,Snacks,East,Spring,354.21,326.65,21,14.0,6859.65,7438.41,-578.76,-8.44
TXN101521,Grocery,Snacks,East,Winter,463.66,503.73,15,9.0,7555.95,6954.9,601.05,7.95
TXN101522,Home & Kitchen,Storage,South,Summer,140.33,169.3,9,53.0,1523.7,1262.97,260.73,17.11
TXN101523,Home & Kitchen,Cookware,North,Winter,44.44,56.13,10,67.0,561.3,444.4,116.9,20.83
TXN101524,Grocery,Staples,East,Summer,184.89,177.63,12,13.0,2131.56,2218.68,-87.12,-4.09
TXN101525,Home & Kitchen,Appliances,West,Monsoon,42.92,45.25,5,98.0,226.25,214.6,11.65,5.15
TXN101526,Home & Kitchen,Furniture,East,Festive,241.85,300.85,6,,1805.1,1451.1,354.0,19.61
TXN101527,Apparel,Kids Wear,North,Spring,323.57,361.82,9,78.0,3256.38,2912.13,344.25,10.57
TXN101528,Home & Kitchen,Furniture,West,Winter,112.5,138.98,9,70.0,1250.82,1012.5,238.32,19.05
TXN101529,Grocery,Staples,Central,Spring,291.34,320.11,13,10.0,4161.43,3787.42,374.01,8.99
TXN101530,Electronics,Smartphones,Central,Monsoon,1341.2,1488.0,8,28.0,11904.0,10729.6,1174.4,9.87
TXN101531,Electronics,Accessories,South,Spring,1646.1,1783.56,8,37.0,14268.48,13168.8,1099.68,7.71
TXN101532,Electronics,Accessories,North,Winter,730.33,826.22,9,34.0,7435.98,6572.97,863.01,11.61
TXN101533,Beauty & Personal Care,Makeup,East,Summer,19.74,21.42,10,53.0,214.2,197.4,16.8,7.84
TXN101534,Grocery,Dairy,East,Summer,261.88,285.4,14,6.0,3995.6,3666.32,329.28,8.24
TXN101535,Electronics,Cameras,North,Festive,1879.85,2073.51,7,35.0,14514.57,13158.95,1355.62,9.34
TXN101536,Home & Kitchen,Appliances,West,Summer,414.76,431.32,10,85.0,4313.2,4147.6,165.6,3.84
TXN101537,Home & Kitchen,Cookware,North,Festive,157.5,200.39,6,56.0,1202.34,945.0,257.34,21.4
TXN101538,Home & Kitchen,Decor,West,Festive,219.93,257.22,5,,1286.1,1099.65,186.45,14.5
TXN101539,Electronics,Headphones,West,Spring,1253.8,1418.87,11,39.0,15607.57,13791.8,1815.77,11.63
TXN101540,Electronics,Cameras,West,Festive,2796.47,2997.05,5,33.0,14985.25,13982.35,1002.9,6.69
TXN101541,Electronics,Cameras,South,Winter,2414.83,2260.23,4,58.0,9040.92,9659.32,-618.4,-6.84
TXN101542,Electronics,Accessories,Central,Summer,1282.41,1396.37,12,58.0,16756.44,15388.92,1367.52,8.16
TXN101543,Apparel,Winter Wear,West,Spring,227.55,284.6,7,86.0,1992.2,1592.85,399.35,20.05
TXN101544,Apparel,Footwear,South,Spring,299.36,372.94,3,98.0,1118.82,898.08,220.74,19.73
TXN101545,Electronics,Accessories,East,Summer,1529.14,1697.1,8,31.0,13576.8,12233.12,1343.68,9.9
TXN101546,Apparel,Kids Wear,East,Monsoon,486.18,587.07,7,35.0,4109.49,3403.26,706.23,17.19
TXN101547,Electronics,Smartphones,Central,Winter,1756.05,1665.57,8,55.0,13324.56,14048.4,-723.84,-5.43
TXN101548,Electronics,Accessories,West,Monsoon,1727.52,1685.71,9,57.0,15171.39,15547.68,-376.29,-2.48
TXN101549,Grocery,Snacks,South,Monsoon,161.05,169.52,17,9.0,2881.84,2737.85,143.99,5.0
TXN101550,Grocery,Dairy,North,Summer,108.13,113.09,19,,2148.71,2054.47,94.24,4.39
TXN101551,Electronics,Cameras,South,Spring,616.5,655.08,4,39.0,2620.32,2466.0,154.32,5.89
TXN101552,Home & Kitchen,Furniture,Central,Monsoon,360.29,434.34,4,89.0,1737.36,1441.16,296.2,17.05
TXN101553,Home & Kitchen,Storage,West,Monsoon,487.25,582.38,10,42.0,5823.8,4872.5,951.3,16.33
TXN101554,Home & Kitchen,Storage,North,Summer,313.9,370.76,5,66.0,1853.8,1569.5,284.3,15.34
TXN101555,Beauty & Personal Care,Haircare,North,Monsoon,144.86,198.12,8,32.0,1584.96,1158.88,426.08,26.88
TXN101556,Home & Kitchen,Appliances,Central,Summer,105.8,134.91,8,49.0,1079.28,846.4,232.88,21.58
TXN101557,Apparel,Kids Wear,Central,Spring,47.89,60.07,7,103.0,420.49,335.23,85.26,20.28
TXN101558,Beauty & Personal Care,Grooming,East,Summer,477.44,592.21,6,28.0,3553.26,2864.64,688.62,19.38
TXN101559,Electronics,Cameras,North,Spring,2581.19,2657.82,10,69.0,26578.2,25811.9,766.3,2.88
TXN101560,Grocery,Dairy,East,Festive,25.64,25.88,13,17.0,336.44,333.32,3.12,0.93
TXN101561,Electronics,Accessories,South,Monsoon,1229.86,1260.41,4,54.0,5041.64,4919.44,122.2,2.42
TXN101562,Beauty & Personal Care,Skincare,Central,Festive,64.07,81.74,8,32.0,653.92,512.56,141.36,21.62
TXN101563,Apparel,Winter Wear,East,Spring,345.95,409.18,7,80.0,2864.26,2421.65,442.61,15.45
TXN101564,Beauty & Personal Care,Grooming,East,Festive,106.68,125.02,5,41.0,625.1,533.4,91.7,14.67
TXN101565,Home & Kitchen,Decor,East,Winter,144.05,155.84,7,75.0,1090.88,1008.35,82.53,7.57
TXN101566,Electronics,Smartphones,West,Spring,540.47,568.71,8,59.0,4549.68,4323.76,225.92,4.97
TXN101567,Beauty & Personal Care,Skincare,West,Festive,308.11,412.85,11,35.0,4541.35,3389.21,1152.14,25.37
TXN101568,Electronics,Cameras,West,Festive,2584.68,2387.38,6,58.0,14324.28,15508.08,-1183.8,-8.26
TXN101569,Beauty & Personal Care,Fragrances,East,Monsoon,62.3,82.29,10,22.0,822.9,623.0,199.9,24.29
TXN101570,Beauty & Personal Care,Makeup,East,Festive,284.01,397.72,4,33.0,1590.88,1136.04,454.84,28.59
TXN101571,Electronics,Smartphones,East,Festive,1954.66,2096.15,10,43.0,20961.5,19546.6,1414.9,6.75
TXN101572,Home & Kitchen,Storage,Central,Winter,475.61,526.15,8,73.0,4209.2,3804.88,404.32,9.61
TXN101573,Home & Kitchen,Storage,East,Festive,293.26,367.96,3,69.0,1103.88,879.78,224.1,20.3
TXN101574,Apparel,Women's Wear,North,Winter,36.0,47.15,7,57.0,330.05,252.0,78.05,23.65
TXN101575,Home & Kitchen,Storage,Central,Winter,86.5,110.52,9,59.0,994.68,778.5,216.18,21.73
TXN101576,Beauty & Personal Care,Grooming,Central,Summer,220.8,275.43,7,36.0,1928.01,1545.6,382.41,19.83
TXN101577,Home & Kitchen,Cookware,West,Spring,227.88,247.46,9,78.0,2227.14,2050.92,176.22,7.91
TXN101578,Grocery,Dairy,East,Winter,489.43,530.07,17,7.0,9011.19,8320.31,690.88,7.67
TXN101579,Grocery,Beverages,North,Monsoon,29.72,30.92,17,15.0,525.64,505.24,20.4,3.88
TXN101580,Grocery,Frozen Foods,South,Summer,122.71,123.3,21,14.0,2589.3,2576.91,12.39,0.48
TXN101581,Grocery,Dairy,,Festive,491.33,481.86,18,17.0,8673.48,8843.94,-170.46,-1.97
TXN101582,Electronics,Laptops,West,Winter,458.25,498.87,10,43.0,4988.7,4582.5,406.2,8.14
TXN101583,Electronics,Laptops,East,Winter,204.83,210.76,5,69.0,1053.8,1024.15,29.65,2.81
TXN101584,Electronics,Headphones,East,Festive,2939.42,3166.28,8,31.0,25330.24,23515.36,1814.88,7.16
TXN101585,Electronics,Laptops,South,Festive,2226.17,2038.42,8,49.0,16307.36,17809.36,-1502.0,-9.21
TXN101586,Grocery,Staples,Central,Monsoon,191.64,203.88,22,17.0,4485.36,4216.08,269.28,6.0
TXN101587,Home & Kitchen,Cookware,South,Monsoon,194.1,247.85,10,96.0,2478.5,1941.0,537.5,21.69
TXN101588,Apparel,Footwear,Central,Spring,447.43,495.72,6,107.0,2974.32,2684.58,289.74,9.74
TXN101589,Apparel,Footwear,Central,Spring,247.01,284.8,8,105.0,2278.4,1976.08,302.32,13.27
TXN101590,Home & Kitchen,Furniture,South,Winter,132.43,155.7,8,77.0,1245.6,1059.44,186.16,14.95
TXN101591,Electronics,Cameras,East,Monsoon,1956.86,2120.14,5,47.0,10600.7,9784.3,816.4,7.7
TXN101592,Apparel,Women's Wear,Central,Monsoon,12.24,15.29,6,66.0,91.74,73.44,18.3,19.95
TXN101593,Home & Kitchen,Storage,Central,Spring,478.87,568.64,7,43.0,3980.48,3352.09,628.39,15.79
TXN101594,Beauty & Personal Care,Grooming,West,Monsoon,255.93,346.6,9,39.0,3119.4,2303.37,816.03,26.16
TXN101595,Home & Kitchen,Decor,North,Summer,317.34,380.9,4,75.0,1523.6,1269.36,254.24,16.69
TXN101596,Beauty & Personal Care,Fragrances,East,Summer,357.19,438.75,5,59.0,2193.75,1785.95,407.8,18.59
TXN101597,Electronics,Headphones,East,Festive,478.89,510.47,9,40.0,4594.23,4310.01,284.22,6.19
TXN101598,Apparel,Kids Wear,South,Summer,489.74,583.84,6,115.0,3503.04,2938.44,564.6,16.12
TXN101599,Home & Kitchen,Furniture,South,Summer,247.42,272.69,7,86.0,1908.83,1731.94,176.89,9.27
TXN101600,Grocery,Dairy,North,Summer,148.79,152.37,18,14.0,2742.66,2678.22,64.44,2.35
TXN101601,Grocery,Dairy,North,Summer,297.6,288.54,20,12.0,5770.8,5952.0,-181.2,-3.14
TXN101602,Apparel,Men's Wear,North,Festive,22.37,24.1,9,117.0,216.9,201.33,15.57,7.18
TXN101603,Beauty & Personal Care,Fragrances,East,Festive,330.94,424.88,9,25.0,3823.92,2978.46,845.46,22.11
TXN101604,Grocery,Beverages,Central,Spring,87.66,88.37,14,18.0,1237.18,1227.24,9.94,0.8
TXN101605,Beauty & Personal Care,Fragrances,Central,Spring,358.19,486.71,8,36.0,3893.68,2865.52,1028.16,26.41
